Ti,Te,Rdif,Rdir,precip,ws,wd
22.5,0.8,0.0,0.0,0.5,2.6,160.0
22.5,0.4,0.0,0.0,1.1,3.1,150.0
22.4,0.3,0.0,0.0,0.7,2.6,160.0
22.15,0.2,0.0,0.0,0.2,2.6,170.0
22.0,0.2,0.0,0.0,0.1,2.6,180.0
22.0,0.2,0.0,0.0,0.0,3.1,200.0
22.0,0.1,0.0,0.0,0.3,3.1,200.0
21.95,0.1,0.0,0.0,0.0,4.6,190.0
21.95,0.2,0.0,0.0,0.0,4.6,190.0
21.95,0.3,0.0,0.0,0.0,5.1,180.0
21.85,0.3,0.0,0.0,0.0,5.1,180.0
21.75,0.7,0.0,0.0,0.0,6.7,190.0
21.65,0.8,5.0,0.0,0.0,5.7,190.0
21.65,0.9,15.0,0.0,0.0,5.7,200.0
21.75,0.9,28.0,0.0,0.0,5.1,200.0
21.75,1.2,29.0,0.0,0.0,6.7,210.0
21.75,1.0,26.0,0.0,0.0,6.7,210.0
21.9,0.7,21.0,1.0,0.0,6.2,210.0
22.05,0.0,0.0,0.0,0.0,6.2,200.0
21.950000000000003,-0.2,0.0,0.0,0.0,6.2,200.0
21.9,-0.2,0.0,0.0,0.0,7.2,210.0
22.0,-0.5,0.0,0.0,0.0,6.7,210.0
22.05,-0.9,0.0,0.0,0.0,5.1,210.0
22.1,-1.2,0.0,0.0,0.0,5.7,210.0
22.200000000000003,-0.7,0.0,0.0,0.0,6.7,210.0
22.3,-1.2,0.0,0.0,0.0,6.2,220.0
22.15,-1.4,0.0,0.0,0.0,6.2,220.0
21.9,-1.6,0.0,0.0,0.0,5.7,220.0
21.75,-0.4,0.0,0.0,0.0,6.2,220.0
21.7,0.6,0.0,0.0,0.0,7.2,220.0
21.75,0.9,0.0,0.0,0.0,6.7,230.0
21.85,0.9,0.0,0.0,0.0,6.7,220.0
21.85,0.9,0.0,0.0,0.0,7.2,220.0
21.8,0.5,0.0,0.0,0.0,7.7,220.0
21.85,0.3,0.0,0.0,0.0,6.7,220.0
21.85,0.1,0.0,0.0,0.0,6.2,220.0
21.75,0.0,8.0,1.0,0.0,7.2,210.0
21.75,0.0,49.0,1.0,0.0,7.7,220.0
21.8,-0.4,61.0,1.0,0.0,6.2,210.0
21.700000000000003,-0.7,24.0,0.0,0.3,4.1,210.0
21.65,-0.6,29.0,1.0,0.2,5.1,210.0
21.799999999999997,-0.7,15.0,0.0,0.1,5.7,210.0
22.0,-0.6,0.0,0.0,0.2,5.7,210.0
22.0,-0.6,0.0,0.0,0.2,5.7,210.0
21.9,-0.8,0.0,0.0,0.1,5.7,210.0
22.049999999999997,-0.7,0.0,0.0,0.0,6.2,210.0
22.25,-0.8,0.0,0.0,0.0,5.7,210.0
22.3,-1.0,0.0,0.0,0.0,5.7,200.0
22.35,-1.1,0.0,0.0,0.0,5.7,210.0
22.45,-1.1,0.0,0.0,0.0,5.1,200.0
22.25,-1.0,0.0,0.0,0.0,6.2,210.0
21.85,-1.2,0.0,0.0,0.0,3.6,210.0
21.7,-1.1,0.0,0.0,0.0,4.6,220.0
21.65,-1.2,0.0,0.0,0.0,3.1,200.0
21.65,-1.1,0.0,0.0,0.0,3.6,200.0
21.7,-1.7,0.0,0.0,0.0,5.1,200.0
21.7,-1.8,0.0,0.0,0.0,3.1,170.0
21.75,-2.2,0.0,0.0,0.0,4.6,170.0
21.8,-2.9,0.0,0.0,0.0,4.6,170.0
21.700000000000003,-2.9,0.0,0.0,0.0,3.1,150.0
21.700000000000003,-2.9,8.0,1.0,0.0,2.6,140.0
21.9,-2.9,10.0,1.0,0.0,2.6,130.0
22.0,-3.0,19.0,1.0,0.0,3.1,110.0
22.0,-3.1,37.0,1.0,0.0,3.1,100.0
21.95,-3.3,33.0,1.0,0.7,3.1,100.0
21.9,-3.5,16.0,1.0,0.9,3.6,90.0
21.85,-3.7,0.0,1.0,0.9,3.1,90.0
21.8,-3.7,0.0,0.0,0.4,3.6,90.0
21.85,-3.8,0.0,0.0,0.2,2.6,90.0
21.95,-3.9,0.0,0.0,0.3,3.1,80.0
22.1,-3.9,0.0,0.0,0.3,3.1,90.0
22.2,-3.9,0.0,0.0,0.0,3.6,80.0
22.2,-3.9,0.0,0.0,0.0,3.6,70.0
22.15,-4.0,0.0,0.0,0.0,3.6,60.0
22.0,-4.0,0.0,0.0,0.0,2.6,70.0
21.85,-3.9,0.0,0.0,0.0,1.5,30.0
21.8,-4.1,0.0,0.0,0.3,2.6,30.0
21.75,-4.2,0.0,0.0,0.2,2.6,30.0
21.7,-4.4,0.0,0.0,0.8,1.5,10.0
21.7,-4.7,0.0,0.0,1.0,2.6,10.0
21.75,-4.8,0.0,0.0,1.2,3.1,360.0
21.85,-4.9,0.0,0.0,1.2,2.6,360.0
21.799999999999997,-5.0,0.0,0.0,1.1,2.1,340.0
21.7,-5.0,0.0,1.0,0.9,2.1,330.0
21.7,-5.0,12.0,0.0,0.8,2.6,330.0
21.65,-4.8,51.0,1.0,0.6,2.6,320.0
21.6,-4.6,51.0,1.0,0.7,3.1,320.0
21.6,-4.5,71.0,1.0,0.3,3.6,320.0
21.65,-4.4,30.0,0.0,0.7,3.6,310.0
21.7,-4.3,17.0,0.0,0.2,3.1,320.0
21.7,-4.2,1.0,1.0,0.3,3.1,310.0
21.75,-4.1,0.0,0.0,0.2,3.1,320.0
21.8,-4.0,0.0,0.0,0.5,3.6,310.0
21.85,-3.9,0.0,0.0,0.0,4.1,320.0
21.9,-4.0,0.0,0.0,0.2,3.6,300.0
21.95,-4.3,0.0,0.0,0.2,3.6,300.0
22.0,-4.6,0.0,0.0,0.1,3.6,300.0
22.05,-4.6,0.0,0.0,0.0,4.6,300.0
21.950000000000003,-4.9,0.0,0.0,0.0,3.6,310.0
21.75,-5.4,0.0,0.0,0.0,3.6,300.0
21.65,-5.8,0.0,0.0,0.0,4.1,310.0
21.55,-6.3,0.0,0.0,0.0,4.1,300.0
21.5,-6.3,0.0,0.0,0.0,2.6,290.0
21.5,-6.4,0.0,0.0,0.0,3.1,300.0
21.55,-6.5,0.0,0.0,0.0,2.6,290.0
21.6,-6.5,0.0,0.0,0.0,2.6,290.0
21.6,-6.5,0.0,0.0,0.0,2.6,290.0
21.55,-6.4,0.0,0.0,0.0,3.6,320.0
21.55,-6.3,12.0,0.0,0.0,2.1,280.0
21.55,-6.0,27.0,0.0,0.0,3.6,300.0
21.55,-6.1,47.0,0.0,0.0,4.1,300.0
21.6,-6.2,47.0,0.0,0.0,3.6,310.0
21.6,-6.3,39.0,0.0,0.0,3.1,290.0
21.6,-6.7,22.0,0.0,0.0,3.6,300.0
21.65,-7.1,2.0,0.0,0.0,3.1,300.0
21.7,-7.7,0.0,0.0,0.0,3.6,300.0
21.799999999999997,-8.5,0.0,0.0,0.0,3.1,310.0
21.9,-9.7,0.0,0.0,0.0,3.1,330.0
21.95,-9.8,0.0,0.0,0.0,1.5,340.0
21.95,-10.4,3.0,0.0,0.0,4.1,310.0
21.9,-11.2,0.0,0.0,0.0,2.6,310.0
21.85,-11.9,0.0,0.0,0.0,2.1,310.0
21.700000000000003,-12.1,0.0,0.0,0.0,2.1,300.0
21.55,-13.5,0.0,0.0,0.0,1.5,310.0
21.5,-14.0,0.0,0.0,0.0,1.5,330.0
21.45,-14.7,0.0,0.0,0.0,1.0,330.0
21.4,-15.6,0.0,0.0,0.0,1.0,310.0
21.35,-19.6,0.0,0.0,0.0,1.0,310.0
21.25,-18.1,0.0,0.0,0.0,2.1,320.0
21.2,-18.7,0.0,0.0,0.0,1.5,350.0
21.2,-19.4,0.0,0.0,0.0,1.0,350.0
21.1,-18.6,0.0,0.0,0.0,1.5,20.0
21.05,-18.7,13.0,31.0,0.0,0.0,0.0
21.35,-17.6,25.0,78.0,0.0,0.0,0.0
21.75,-17.7,30.0,108.0,0.0,0.0,0.0
22.1,-16.3,30.0,91.0,0.0,1.0,350.0
22.200000000000003,-16.3,26.0,66.0,0.0,1.0,350.0
21.9,-17.0,15.0,22.0,0.0,0.0,0.0
21.6,-20.1,0.0,1.0,0.0,0.0,0.0
21.45,-21.4,0.0,0.0,0.0,0.0,0.0
21.35,-22.3,0.0,0.0,0.0,0.0,0.0
21.3,-23.6,0.0,0.0,0.0,0.0,0.0
21.25,-24.5,0.0,0.0,0.0,0.0,0.0
21.15,-24.3,0.0,0.0,0.0,0.0,0.0
21.1,-24.8,0.0,0.0,0.0,0.0,0.0
21.05,-25.6,0.0,0.0,0.0,0.0,0.0
20.95,-26.3,0.0,0.0,0.0,0.0,0.0
21.0,-25.3,0.0,0.0,0.0,0.0,0.0
21.0,-23.0,0.0,0.0,0.0,1.0,90.0
20.799999999999997,-18.6,0.0,0.0,0.0,1.5,160.0
20.65,-18.7,0.0,0.0,0.0,2.6,140.0
20.55,-18.2,0.0,0.0,0.0,2.1,150.0
20.6,-17.4,0.0,0.0,0.0,3.6,120.0
20.75,-16.4,0.0,0.0,0.0,3.1,140.0
21.05,-15.3,0.0,0.0,0.0,3.6,140.0
21.5,-14.5,0.0,1.0,0.0,3.6,120.0
21.85,-14.1,8.0,1.0,0.0,3.6,130.0
22.15,-12.7,21.0,1.0,0.0,4.1,130.0
22.4,-11.9,32.0,1.0,0.0,4.6,130.0
22.35,-11.0,30.0,0.0,0.0,4.6,130.0
21.35,-10.4,38.0,1.0,0.0,5.1,130.0
20.3,-9.4,11.0,1.0,0.0,4.6,130.0
20.6,-8.7,0.0,1.0,0.0,4.6,130.0
21.700000000000003,-8.4,0.0,0.0,0.0,4.6,130.0
22.3,-8.1,0.0,0.0,0.3,5.7,130.0
22.3,-7.6,0.0,0.0,0.5,4.6,130.0
22.15,-7.1,0.0,0.0,0.7,5.1,130.0
22.0,-6.7,0.0,0.0,0.3,6.7,140.0
22.0,-6.4,0.0,0.0,0.3,5.1,140.0
22.0,-6.0,0.0,0.0,0.8,5.7,140.0
21.8,-6.0,0.0,0.0,0.2,4.1,140.0
21.55,-5.5,0.0,0.0,0.0,4.6,140.0
21.5,-4.5,0.0,0.0,0.2,4.1,150.0
21.5,-4.1,0.0,0.0,0.1,3.6,150.0
21.5,-3.7,0.0,0.0,0.0,4.6,140.0
21.45,-3.1,0.0,0.0,0.0,4.1,150.0
21.5,-2.6,0.0,0.0,0.0,4.1,150.0
21.700000000000003,-2.0,0.0,0.0,0.0,3.6,150.0
21.8,-1.7,0.0,0.0,0.0,4.1,150.0
21.8,-1.3,0.0,0.0,0.2,3.1,140.0
21.8,-0.8,5.0,1.0,0.0,2.6,150.0
21.9,-0.4,10.0,0.0,0.0,2.6,150.0
22.05,0.2,30.0,1.0,0.2,2.6,160.0
22.1,0.3,29.0,0.0,0.0,1.0,170.0
22.1,0.4,22.0,1.0,0.0,1.5,160.0
22.1,0.5,9.0,1.0,0.4,1.5,160.0
22.25,0.6,0.0,1.0,0.2,2.1,160.0
22.25,0.8,0.0,0.0,0.4,2.6,170.0
22.200000000000003,1.0,0.0,0.0,0.4,2.1,180.0
22.4,1.2,0.0,0.0,0.3,2.1,180.0
22.5,1.3,0.0,0.0,0.0,3.1,220.0
22.55,1.2,0.0,0.0,0.2,3.1,250.0
22.65,0.9,0.0,0.0,0.0,3.1,250.0
22.549999999999997,0.9,0.0,0.0,0.0,3.1,250.0
22.25,0.7,0.0,0.0,0.0,3.1,250.0
22.05,0.6,0.0,0.0,0.0,3.1,250.0
22.05,0.3,0.0,0.0,0.0,2.6,250.0
22.1,0.2,0.0,0.0,0.0,2.6,220.0
22.1,0.1,0.0,0.0,0.0,3.6,230.0
22.15,0.2,0.0,0.0,0.0,1.5,220.0
22.2,-0.2,0.0,0.0,0.0,2.6,210.0
22.25,-0.3,0.0,0.0,0.0,2.6,190.0
22.3,-0.3,0.0,0.0,0.0,2.1,190.0
22.200000000000003,-0.3,0.0,1.0,0.0,2.6,190.0
22.15,-0.3,10.0,1.0,0.0,3.1,200.0
22.25,-0.5,30.0,0.0,0.0,3.1,220.0
22.3,-0.5,31.0,0.0,0.0,3.1,200.0
22.25,-0.1,47.0,1.0,0.0,1.0,170.0
22.25,0.0,39.0,0.0,0.0,1.5,190.0
22.3,0.0,12.0,1.0,0.0,2.1,190.0
22.4,-0.2,0.0,1.0,0.0,1.5,170.0
22.4,-0.4,0.0,0.0,0.0,1.5,160.0
22.35,-0.5,0.0,0.0,0.0,1.5,120.0
22.45,-0.5,0.0,0.0,0.0,1.0,120.0
22.55,-0.5,0.0,0.0,0.0,1.0,120.0
22.65,-0.5,0.0,0.0,0.4,1.5,120.0
22.7,-0.4,0.0,0.0,0.7,1.0,140.0
22.7,-0.5,0.0,0.0,0.3,1.0,130.0
22.5,-0.4,0.0,0.0,0.2,0.0,0.0
22.25,-0.4,0.0,0.0,0.8,0.0,0.0
22.1,-0.4,0.0,0.0,1.7,0.0,0.0
22.0,-0.5,0.0,0.0,0.8,0.0,0.0
22.0,-0.6,0.0,0.0,1.0,0.0,0.0
22.0,-0.9,0.0,0.0,0.3,0.0,0.0
22.05,-1.1,0.0,0.0,0.2,0.0,0.0
22.1,-1.0,0.0,0.0,0.3,0.0,0.0
22.1,-1.0,0.0,0.0,0.3,0.0,0.0
22.05,-0.9,0.0,0.0,0.4,1.0,320.0
22.0,-0.9,12.0,2.0,0.3,1.0,320.0
22.0,-0.9,29.0,3.0,0.4,1.0,330.0
22.0,-0.8,33.0,4.0,0.5,1.0,360.0
22.0,-1.0,61.0,5.0,0.1,1.5,10.0
22.0,-1.1,39.0,2.0,0.0,2.1,10.0
22.05,-1.1,12.0,2.0,0.0,1.5,350.0
22.200000000000003,-1.3,0.0,1.0,0.0,1.5,350.0
22.200000000000003,-1.4,0.0,0.0,0.3,2.1,360.0
22.200000000000003,-1.5,0.0,0.0,0.2,2.6,360.0
22.35,-1.8,0.0,0.0,0.1,2.1,10.0
22.45,-1.9,0.0,0.0,0.3,2.6,350.0
22.55,-2.1,0.0,0.0,0.2,3.1,360.0
22.6,-2.2,0.0,0.0,0.1,2.6,360.0
22.55,-2.3,0.0,0.0,0.0,3.1,350.0
22.35,-2.4,0.0,0.0,0.2,1.5,360.0
22.1,-2.6,0.0,0.0,0.2,2.1,360.0
22.0,-2.9,0.0,0.0,0.2,2.1,360.0
21.95,-3.1,0.0,0.0,0.0,1.5,360.0
21.9,-3.2,0.0,0.0,0.2,1.5,10.0
21.95,-3.4,0.0,0.0,0.1,2.1,360.0
22.05,-3.4,0.0,0.0,0.0,2.6,360.0
22.1,-3.5,0.0,0.0,0.0,3.1,360.0
22.05,-3.5,0.0,0.0,0.0,3.1,360.0
22.05,-3.6,0.0,1.0,0.0,2.1,360.0
22.05,-3.7,11.0,2.0,0.0,2.6,360.0
21.95,-3.8,32.0,2.0,0.0,2.6,350.0
21.95,-3.8,52.0,2.0,0.0,3.6,360.0
22.0,-4.0,62.0,3.0,0.0,3.1,360.0
21.95,-4.1,34.0,2.0,0.0,2.6,360.0
22.0,-4.1,9.0,2.0,0.0,1.5,350.0
22.15,-4.2,0.0,2.0,0.0,3.1,360.0
22.1,-4.3,0.0,0.0,0.0,2.6,350.0
22.1,-4.6,0.0,0.0,0.0,2.6,360.0
22.299999999999997,-4.8,0.0,0.0,0.0,2.1,360.0
22.4,-5.1,0.0,0.0,0.0,2.6,360.0
22.35,-5.4,0.0,0.0,0.0,3.1,360.0
22.35,-5.6,0.0,0.0,0.0,1.5,360.0
22.4,-5.7,0.0,0.0,0.0,2.6,10.0
22.299999999999997,-6.1,0.0,0.0,0.0,3.1,360.0
22.1,-6.1,0.0,0.0,0.0,2.6,360.0
21.95,-6.2,0.0,0.0,0.0,2.1,10.0
21.9,-6.3,0.0,0.0,0.0,2.6,10.0
21.9,-6.5,0.0,0.0,0.0,3.1,40.0
21.85,-8.0,0.0,0.0,0.0,1.5,20.0
21.8,-9.2,0.0,0.0,0.0,1.5,20.0
21.8,-9.3,0.0,0.0,0.0,1.5,10.0
21.8,-9.3,0.0,0.0,0.0,1.5,350.0
21.700000000000003,-9.3,0.0,1.0,0.0,1.0,10.0
21.6,-9.3,17.0,1.0,0.0,1.5,360.0
21.65,-9.3,40.0,2.0,0.0,2.1,50.0
21.7,-9.0,60.0,4.0,0.0,1.5,20.0
21.7,-8.6,48.0,2.0,0.0,1.0,80.0
21.65,-8.2,46.0,1.0,0.0,0.0,0.0
21.65,-8.0,15.0,2.0,0.0,0.0,0.0
21.75,-8.0,0.0,1.0,0.0,0.0,0.0
21.8,-7.9,0.0,0.0,0.0,0.0,0.0
21.85,-7.9,0.0,0.0,0.0,1.5,150.0
21.9,-7.8,0.0,0.0,0.0,1.0,160.0
21.9,-7.6,0.0,0.0,0.0,1.5,180.0
21.9,-7.6,0.0,0.0,0.0,2.1,150.0
21.9,-7.4,0.0,0.0,0.0,1.5,190.0
21.85,-7.2,0.0,0.0,0.0,2.1,180.0
21.65,-6.9,0.0,0.0,0.0,2.1,190.0
21.45,-6.5,0.0,0.0,0.0,3.6,200.0
21.35,-6.5,0.0,0.0,0.0,3.6,190.0
21.25,-6.6,0.0,0.0,1.2,2.6,190.0
21.2,-6.6,0.0,0.0,1.0,2.6,180.0
21.2,-6.7,0.0,0.0,0.9,2.6,160.0
21.25,-6.8,0.0,0.0,1.0,1.5,170.0
21.4,-6.7,0.0,0.0,0.6,1.0,190.0
21.5,-6.8,0.0,0.0,0.3,0.0,0.0
21.5,-6.7,0.0,0.0,0.0,1.0,250.0
21.5,-6.4,13.0,3.0,0.0,1.0,360.0
21.55,-6.3,34.0,5.0,0.0,1.0,350.0
21.6,-6.1,45.0,4.0,0.0,1.0,310.0
21.55,-6.2,46.0,4.0,0.0,0.0,0.0
21.5,-5.9,36.0,3.0,0.0,0.0,0.0
21.5,-6.0,19.0,2.0,0.0,1.0,250.0
21.5,-5.9,0.0,3.0,0.0,1.0,250.0
21.5,-5.8,0.0,0.0,0.0,1.0,250.0
21.6,-5.8,0.0,0.0,0.0,0.0,0.0
21.799999999999997,-5.8,0.0,0.0,0.0,0.0,0.0
22.049999999999997,-5.6,0.0,0.0,0.0,0.0,0.0
22.2,-5.3,0.0,0.0,0.0,1.0,350.0
22.15,-5.2,0.0,0.0,0.0,2.6,360.0
22.1,-5.4,0.0,0.0,0.0,2.1,360.0
22.0,-5.4,0.0,0.0,0.0,1.5,350.0
21.799999999999997,-5.3,0.0,0.0,0.0,1.0,330.0
21.65,-5.2,0.0,0.0,0.0,1.0,320.0
21.65,-5.2,0.0,0.0,0.0,0.0,0.0
21.7,-5.2,0.0,0.0,0.0,0.0,0.0
21.65,-5.0,0.0,0.0,0.0,0.0,0.0
21.65,-5.0,0.0,0.0,0.0,0.0,0.0
21.7,-4.9,0.0,0.0,0.0,0.0,0.0
21.7,-5.2,0.0,0.0,0.0,1.0,340.0
21.65,-5.3,0.0,0.0,0.0,1.0,340.0
21.65,-5.3,12.0,2.0,0.0,1.5,10.0
21.75,-5.5,33.0,2.0,0.0,2.1,360.0
21.85,-5.5,49.0,3.0,0.0,1.0,360.0
21.85,-5.6,40.0,4.0,0.0,1.0,350.0
21.9,-5.8,33.0,3.0,0.0,1.5,10.0
21.85,-6.0,16.0,3.0,0.0,1.5,40.0
21.7,-6.3,1.0,3.0,0.0,1.5,90.0
21.799999999999997,-6.3,0.0,0.0,0.0,0.0,0.0
21.95,-6.5,0.0,0.0,0.0,0.0,0.0
22.0,-6.6,0.0,0.0,0.0,1.0,180.0
22.1,-6.7,0.0,0.0,0.0,1.5,190.0
22.2,-6.8,0.0,0.0,0.0,1.0,190.0
22.2,-6.8,0.0,0.0,0.0,1.5,190.0
22.2,-7.1,0.0,0.0,0.0,2.6,210.0
22.2,-7.2,0.0,0.0,0.0,2.6,220.0
22.049999999999997,-7.7,0.0,0.0,0.0,2.6,210.0
21.799999999999997,-7.8,0.0,0.0,0.0,3.1,220.0
21.65,-8.0,0.0,0.0,0.0,3.1,190.0
21.55,-8.0,0.0,0.0,0.0,3.6,200.0
21.5,-7.9,0.0,0.0,0.0,3.6,200.0
21.55,-7.5,0.0,0.0,0.0,4.6,190.0
21.55,-6.9,0.0,0.0,0.8,4.1,190.0
21.5,-6.0,0.0,0.0,0.6,4.6,200.0
21.45,-5.3,5.0,0.0,0.3,5.1,210.0
21.4,-4.9,27.0,0.0,0.2,5.1,210.0
21.5,-4.0,20.0,0.0,0.0,5.1,210.0
21.6,-3.0,27.0,0.0,0.0,4.6,220.0
21.6,-2.2,34.0,0.0,0.0,4.1,220.0
21.6,-0.8,33.0,1.0,0.0,5.7,230.0
21.65,-0.3,17.0,0.0,0.0,5.1,230.0
21.9,0.1,5.0,0.0,0.0,4.1,230.0
22.05,0.2,0.0,0.0,0.0,5.7,240.0
22.1,0.3,0.0,0.0,0.0,4.6,240.0
22.25,0.3,0.0,0.0,0.0,5.1,230.0
22.3,0.3,0.0,0.0,0.0,5.7,240.0
22.3,0.2,0.0,0.0,0.0,5.1,240.0
22.4,0.1,0.0,0.0,0.0,5.1,230.0
22.45,-0.1,0.0,0.0,0.0,4.1,220.0
22.25,-0.2,0.0,0.0,0.0,3.6,220.0
22.05,-0.3,0.0,0.0,0.0,3.1,210.0
22.0,-0.5,0.0,0.0,0.0,3.6,240.0
21.95,-0.8,0.0,0.0,0.0,3.1,210.0
21.9,-0.8,0.0,0.0,0.0,4.6,210.0
21.85,-0.8,0.0,0.0,0.7,3.6,210.0
21.9,-1.0,0.0,0.0,1.8,3.1,220.0
22.0,-1.0,0.0,0.0,0.7,1.0,260.0
22.0,-1.6,0.0,0.0,0.2,4.6,340.0
21.95,-3.9,0.0,0.0,0.2,4.6,360.0
21.9,-5.2,15.0,3.0,0.0,4.6,10.0
21.95,-6.5,43.0,1.0,0.0,4.6,10.0
22.0,-7.1,31.0,1.0,0.0,5.1,20.0
21.95,-7.5,33.0,1.0,0.0,5.7,10.0
21.85,-7.4,29.0,0.0,0.0,5.1,10.0
21.75,-7.9,20.0,1.0,0.0,4.1,360.0
21.65,-8.1,9.0,1.0,0.0,3.1,10.0
21.55,-8.3,0.0,0.0,0.0,4.1,10.0
21.55,-9.0,0.0,0.0,0.0,4.6,10.0
21.65,-9.8,0.0,0.0,0.0,3.6,10.0
21.7,-10.7,0.0,0.0,0.0,4.1,360.0
21.75,-11.3,0.0,0.0,0.0,3.1,360.0
21.8,-12.2,0.0,0.0,0.0,2.6,350.0
21.75,-12.6,0.0,0.0,0.0,2.1,350.0
21.6,-13.3,0.0,0.0,0.0,1.5,350.0
21.45,-13.5,0.0,0.0,0.0,2.6,360.0
21.35,-14.0,0.0,0.0,0.0,2.1,360.0
21.3,-14.7,0.0,0.0,0.0,2.1,360.0
21.3,-15.5,0.0,0.0,0.0,1.0,350.0
21.3,-15.4,0.0,0.0,0.0,1.5,360.0
21.200000000000003,-16.5,0.0,0.0,0.0,0.0,0.0
21.1,-16.7,0.0,0.0,0.0,0.0,0.0
21.1,-20.2,0.0,0.0,0.0,0.0,0.0
21.15,-20.9,2.0,3.0,0.0,0.0,0.0
21.2,-20.1,20.0,44.0,0.0,0.0,0.0
21.549999999999997,-17.2,41.0,122.0,0.0,0.0,0.0
22.049999999999997,-14.4,53.0,119.0,0.0,2.1,10.0
22.1,-13.4,113.0,119.0,0.0,0.0,0.0
21.9,-12.8,92.0,22.0,0.0,0.0,0.0
21.65,-13.4,45.0,5.0,0.0,1.0,230.0
21.5,-13.7,7.0,1.0,0.0,1.0,240.0
21.5,-15.3,0.0,0.0,0.0,1.0,230.0
21.5,-17.7,0.0,0.0,0.0,0.0,0.0
21.45,-18.5,0.0,0.0,0.0,0.0,0.0
21.4,-19.5,0.0,0.0,0.0,0.0,0.0
21.5,-18.7,0.0,0.0,0.0,1.0,230.0
22.3,-19.5,0.0,0.0,0.0,0.0,0.0
22.95,-18.6,0.0,0.0,0.0,0.0,0.0
22.4,-18.5,0.0,0.0,0.0,2.1,200.0
21.75,-17.2,0.0,0.0,0.0,2.1,200.0
21.6,-17.0,0.0,0.0,0.0,1.5,200.0
21.55,-16.1,0.0,0.0,0.0,2.1,200.0
21.5,-12.7,0.0,0.0,0.0,1.5,220.0
21.45,-10.2,0.0,0.0,0.0,3.1,200.0
21.549999999999997,-9.8,0.0,0.0,0.0,2.1,220.0
21.9,-9.0,0.0,0.0,0.0,1.0,250.0
22.200000000000003,-9.1,0.0,0.0,0.0,1.5,260.0
22.200000000000003,-9.1,2.0,1.0,0.0,1.0,250.0
22.200000000000003,-9.0,20.0,1.0,0.0,2.1,280.0
22.25,-8.5,55.0,2.0,0.0,2.6,230.0
22.2,-7.8,46.0,1.0,0.0,3.1,240.0
22.2,-7.2,73.0,1.0,0.0,3.6,240.0
22.15,-6.8,63.0,0.0,0.0,3.6,240.0
22.1,-5.9,29.0,1.0,0.0,5.1,240.0
22.15,-5.6,7.0,1.0,0.0,3.6,220.0
22.0,-4.9,0.0,0.0,0.0,5.1,230.0
21.8,-4.2,0.0,0.0,0.0,6.2,230.0
21.950000000000003,-3.5,0.0,0.0,0.0,6.2,240.0
22.15,-3.1,0.0,0.0,0.0,6.2,240.0
22.2,-2.8,2.0,1.0,0.0,6.2,240.0
22.25,-2.3,0.0,0.0,0.0,5.7,240.0
22.3,-2.0,0.0,0.0,0.0,5.1,240.0
22.25,-2.3,0.0,0.0,0.0,5.1,240.0
22.049999999999997,-2.0,0.0,0.0,0.0,4.1,250.0
21.85,-2.1,0.0,0.0,0.0,3.6,250.0
21.8,-2.2,0.0,0.0,0.0,3.6,250.0
21.8,-3.0,0.0,0.0,0.0,4.1,240.0
21.9,-3.4,0.0,0.0,0.0,4.1,230.0
22.0,-3.1,0.0,0.0,0.0,3.6,230.0
22.1,-3.8,0.0,0.0,0.0,4.1,230.0
22.2,-2.0,0.0,0.0,0.0,3.6,250.0
22.1,-3.7,3.0,1.0,0.0,3.1,230.0
22.1,-1.7,68.0,4.0,0.0,4.1,250.0
22.4,-0.5,87.0,32.0,0.0,4.1,250.0
22.75,0.6,66.0,6.0,0.0,4.6,250.0
23.15,1.0,52.0,49.0,0.0,4.1,260.0
23.65,1.5,35.0,66.0,0.0,4.6,260.0
23.75,1.5,27.0,13.0,0.0,5.1,260.0
23.35,1.3,10.0,3.0,0.0,4.6,270.0
23.0,0.9,0.0,0.0,0.0,4.6,260.0
22.85,0.3,0.0,0.0,0.0,5.1,260.0
22.700000000000003,0.2,0.0,0.0,0.0,4.6,260.0
22.5,0.0,0.0,0.0,0.0,4.6,250.0
22.35,-0.5,0.0,0.0,0.0,4.1,250.0
22.3,-0.7,0.0,0.0,0.0,4.1,240.0
22.3,-0.5,0.0,0.0,0.0,5.1,230.0
22.25,-1.3,0.0,0.0,0.0,5.7,230.0
22.2,-1.5,0.0,0.0,0.0,5.7,220.0
22.2,-1.8,0.0,0.0,0.0,4.6,230.0
22.2,-1.4,0.0,0.0,0.0,4.1,220.0
22.15,-1.9,0.0,0.0,0.0,4.1,210.0
22.1,-1.8,0.0,0.0,0.0,5.1,220.0
22.05,-2.0,0.0,0.0,0.0,4.1,210.0
22.0,-2.4,0.0,0.0,0.0,3.6,200.0
22.0,-2.9,0.0,0.0,0.0,4.1,220.0
22.0,-3.2,1.0,1.0,0.0,4.6,210.0
21.9,-3.2,13.0,1.0,0.0,6.2,220.0
21.75,-3.0,31.0,1.0,0.0,5.1,210.0
21.65,-2.8,48.0,1.0,0.0,4.6,220.0
21.6,-2.4,52.0,1.0,0.0,4.6,220.0
21.65,-2.1,58.0,2.0,0.0,5.1,220.0
21.799999999999997,-2.0,27.0,1.0,0.0,6.7,230.0
21.85,-1.9,7.0,0.0,0.4,5.7,230.0
21.75,-1.5,0.0,0.0,0.0,5.1,240.0
21.799999999999997,-1.6,0.0,0.0,0.0,5.1,240.0
21.95,-1.2,0.0,0.0,0.0,4.1,250.0
